Title,Author,Date,Rating
FALSE: Si Marcos Jr. ang may-akda ng Philippine Baselines Law,Author not found,2022-01-15,UNAVAILABLE
"FALSE: Participants in CNN PH presidential, VP debates given questions in advance",Author not found,2022-03-02,FALSE
FACT CHECK: Link to 4Ps payout schedule not from DSWD,Author not found,2024-04-03,FALSE
FACT CHECK:Â  No 'mountains of gold' found as Euphrates River dries up,Author not found,2023-07-12,FALSE
"FACT CHECK: No calls from Marcos, Ombudsman for Padilla to resign from Senate",Author not found,2023-11-01,FALSE
"FACT CHECK: Satochi tablets not FDA registered, licensed",Author not found,2023-04-18,FALSE
FACT CHECK: ACT Teachers party list is not an NDF member,Author not found,2023-05-03,FALSE
Diamond Glucosamine does not cure joint pains,Author not found,2022-07-29,FALSE
Sinimulan ang konstruksiyon ng MRT7 sa administrasyon ni PNoy,Author not found,2022-10-31,MISSING CONTEXT
FACT CHECK: Spanish frigate CristÃ³bal ColÃ³n not in PH for maritime cooperation activities,Author not found,2024-04-29,FALSE
Hindi extended ang educational cash assistance ng DSWD ngayong Oktubre 2022,Author not found,2022-10-11,FALSE
"FACT CHECK: Deaths from alleged US-China fight based on simulation, not a real event",Author not found,2023-05-11,FALSE
COVID-19 vaccines do not contain a dormant Marburg virus,Author not found,2022-08-12,FALSE
FACT CHECK: Zubiri not expelled from Senate,Author not found,2024-01-22,FALSE
FACT CHECK: No Marcos-Duterte order for Noli de Castro to leave the PH,Author not found,2023-10-23,FALSE
FACT CHECK: No PH version of NATO formed,Author not found,2023-08-24,FALSE
FACT CHECK: New Bilibid Prison faced controversies under ex-BuCor chief Bantag,Author not found,2023-10-17,FALSE
FALSE: May tatamang Super Typhoon Domeng sa Pilipinas nitong Mayo 2022,Author not found,2022-06-01,FALSE
FACT CHECK: Error-laden 'US FDA certificate' used to promote Kidneys Nano,Author not found,2023-07-19,FALSE
Kailangan ng batas upang mapalitan ang pangalan ng NAIA,Author not found,2022-10-28,MISSING CONTEXT
FACT CHECK: Walang 'Marcos account' na kinuha sa Washington,Author not found,2023-06-26,FALSE
"FALSE: Mayorya ng mga alkalde ang sumusuporta kina Marcos-Duterte, ayon sa Pulse Asia",Author not found,2022-04-16,FALSE
FACT CHECK: Gas in Ligawasan Marsh confirmed during Ramos administration,Author not found,2023-04-01,FALSE
FACT CHECK: No super typhoon making landfall in PH up until January 8,Author not found,2024-01-08,FALSE
FACT CHECK:Â Yellowstone supervolcano not due to erupt anytime soon,Author not found,2023-06-24,FALSE
FALSE: Substitute bill ni Marcos Jr. naging Bangsamoro Organic Law,Author not found,2022-01-27,FALSE
FACT CHECK: Facebook post shows no real images of Titan submersible wreckage,Author not found,2023-06-23,MISSING CONTEXT
FACT CHECK: Chiz Escudero Has Not Endorsed A Presidential Candidate Yet,Janvic Mateo,2022-02-17,FALSE
FACT CHECK: Offers for emergency loan posted by fake Malasakit Center page,Author not found,2024-01-11,FALSE
FALSE: Ang asawa ni Marcos Jr. ay miyembro ng New York State Bar Association,Author not found,2022-04-08,FALSE
Flu and COVID-19 do not belong to the same virus family,Author not found,2022-08-29,FALSE
FALSE: Hindi ibinalita ng media ang pagtulong ni Marcos sa mga naapektuhan ng Bulusan eruption,Author not found,2022-06-29,FALSE
"FACT CHECK: No Senate ruling finding ex-officials Cusi, Duque guilty of graft",Author not found,2023-11-09,FALSE
"Robredo did not criticize DepEd for students' struggles with reading, math",Author not found,2022-08-25,FALSE
FACT CHECK: Belarus did not send 5 million soldiers to Ukraine,Author not found,2023-03-03,FALSE
FACT CHECK: No mention of Maharlika fund in Marcos' last will,Author not found,2023-07-20,FALSE
FACT CHECK: Walang pirmadong batas na magpapatupad sa mandatory ROTC,Author not found,2023-02-03,FALSE
FACT CHECK: NATO didn't hand over F-15 Eagles to Ukraine,Author not found,2023-04-12,FALSE
FACT CHECK: Imee Marcos didn't say the President should jail wife Liza,Author not found,2023-02-10,FALSE
FALSE: Walang naitulong si Robredo sa kapitbahay sa Naga City,Author not found,2022-03-28,FALSE
FACT CHECK: Peke ang BIR job post link sa Facebook,Author not found,2024-05-21,FALSE
Gobyerno ang nagmamay-ari sa Magat Dam at 'di ito ibinenta ng mga Aquino,Author not found,2022-11-28,FALSE
Thuá»c Xá»t ViÃªm Xoang' does not treat sinusitis,Author not found,2022-08-19,FALSE
Kontra sa mandatory ROTC ang Makabayan bloc,Author not found,2022-09-12,ALTERED
FACT CHECK: No mention of ending foreign loans in Marcos' Maharlika speech,Author not found,2023-07-26,FALSE
FACT CHECK: PH did not buy UK warship HMS Queen Elizabeth,Author not found,2023-06-23,FALSE
SATIRE: Sandro Marcos says all family members will win in 2022 without campaigning,Author not found,2022-02-07,SATIRE
FACT CHECK: Germany didn't give weapons to PH to defend the West Philippine Sea,Author not found,2023-06-22,FALSE
FACT CHECK: Japan has not sent tanks to North Korea,Author not found,2023-03-16,FALSE
ALTERED: Pfizer CEO plans to reduce the world's population by half,Author not found,2022-06-08,ALTERED
"FACT CHECK: Mere orders of Marcos, Sara can't expel Makabayan bloc from Congress",Author not found,2023-03-13,FALSE
"FACT CHECK: Sharon Cuneta, Jessy Mendiola debunk fake weight loss ads",Author not found,2023-07-25,FALSE
FACT CHECK: Supposed Kevin Durant tweet commending Kai Sotto is fake,Author not found,2023-07-20,FALSE
FALSE: Pabibilisin ni Marcos ang internet sa PH sa pamamagitan ng Starlink ni Elon Musk,Author not found,2022-05-31,FALSE
Stomach Fresh does not treat stomach cancer,Author not found,2022-07-26,FALSE
Xi Jinping has not been removed as China's president,Author not found,2022-11-02,FALSE
FALSE: Isa sa pinakamayamang Filipino si Ferdinand Marcos bago siya naging pulitiko,Author not found,2022-04-12,FALSE
FACT CHECK: No orders from Marcos to surround Chinese ships at Recto Bank,Author not found,2023-07-12,FALSE
FACT CHECK: Hindi sangkot si Hontiveros sa anomalya sa bonus ng PhilHealth,Author not found,2023-01-03,FALSE
Ibinalita ng mainstream media ang nasabat na P6.7 bilyong droga,Author not found,2022-10-12,FALSE
FACT CHECK: Video of 'Chinese' boats sinking in Palawan actually taken in Indonesia,Author not found,2023-02-10,FALSE
There are news reports about the OVP's current and future projects,Author not found,2022-11-17,FALSE
The Jabidah massacre is real and documented,Author not found,2022-10-06,FALSE
FALSE: Walang planong solusyon si Robredo sa problema ng droga sa bansa,Author not found,2022-04-04,FALSE
FACT CHECK: US military won't revive Subic naval base under EDCA,Author not found,2023-06-06,FALSE
"FACT CHECK: No online posts of 4Ps master list, payout schedule â DSWD",Author not found,2024-01-19,FALSE
FACT CHECK: China hasn't bombed the Philippines,Author not found,2023-04-20,FALSE
FACT CHECK: No Tallano gold stored in BSP,Author not found,2023-01-04,FALSE
"FACT CHECK: Chinese spy balloon in PH, unconfirmed â AFP",Author not found,2023-02-22,MISSING CONTEXT
FACT CHECK: No Super Typhoon Dodong has entered PH Area of Responsibility,Author not found,2023-06-15,FALSE
FACT CHECK: Guimbal National High School Has No Stadium That Can Be Used For A Political Rally,Romina Marie Cabrera,2022-02-28,MISLEADING
"FACT CHECK: Landslides, floods in Davao Region not due to storm",Author not found,2024-02-05,FALSE
FALSE: Naitago ni Marcos Sr. ang mga ginto nina Hitler at Yamashita,Author not found,2022-03-30,FALSE
Golden Gout Colostrum does not treat gout,Author not found,2022-08-09,FALSE
FACT CHECK: No Marcos order expelling Padilla from Senate,Author not found,2023-10-19,FALSE
FACT CHECK: Inauguration of Mega Prime Foods Inc. plant unrelated to Marcos gold account,Author not found,2023-03-02,FALSE
FACT CHECK: Neither PGH nor US expert endorses Glufarelin as diabetes cure,Author not found,2023-04-26,FALSE
FACT CHECK: No prediction of disasters happening in Leyte in July 2023 â OCD,Author not found,2023-05-05,FALSE
FACT CHECK: Australia didn't donate a Chinook helicopter to the Philippines,Author not found,2023-03-10,FALSE
FALSE: Magiging P20 kada kilo ang presyo ng bigas simula Mayo 16,Author not found,2022-05-16,FALSE
"FALSE: Aquino admin officials 'stole, deposited' 3,500 metric tons of gold in Thailand",Author not found,2019-04-25,FALSE
FALSE: Senator Cynthia Villar quote on buying ABS-CBN,Author not found,2022-01-29,FALSE
FACT CHECK: Ex-employer of abused Filipino domestic worker still in PH,Author not found,2023-09-26,FALSE
FACT CHECK: Post falsely claims actor Jaime Fabregas is dead,Author not found,2023-06-19,FALSE
FALSE: Video shows Ukraine President Zelenskiy kneeling for Putin,Author not found,2022-03-30,FALSE
FACT CHECK: No hotel and mall bids for Manila Central Post Office site,Author not found,2023-05-27,FALSE
Robredo released her SALN during her tenure as vice president,Author not found,2022-11-30,FALSE
FALSE: PH-developed COVID-19 cure already approved,Author not found,2020-04-15,FALSE
FACT CHECK: No deal yet on Japan access to Philippine military bases,Author not found,2023-10-10,FALSE
FALSE: Si Ferdinand Marcos ang nagpagawa ng mga circumferential road,Author not found,2022-04-12,FALSE
FALSE: Sinabi ni Robredo na ibabalik niya ang Aquino government,Author not found,2022-02-10,FALSE
"FACT CHECK: No DepEd policy to revise anti-Marcos, Martial Law content in textbooks",Author not found,2023-08-24,FALSE
FALSE: Rappler ang nagsulat ng fact check article na binatikos ni Richard Gomez,Author not found,2022-03-08,FALSE
FALSE: Sertipiko ng gold bullion deposit ni Marcos sa Banco de Oro,Author not found,2022-04-07,FALSE
FACT CHECK: Congress did not remove Sara Duterte as VP,Author not found,2023-10-16,FALSE
FALSE: Plano ng Angat Buhay NGO na patalsikin ang administrasyong Marcos,Author not found,2022-06-28,FALSE
FACT CHECK: Under Marcos PH military modernization lagged behind China,Author not found,2023-06-29,FALSE
FALSE: Tagong Marcos gold account sa Indonesia,Author not found,2023-05-12,FALSE
"Hindi totoong mayroong 607,000 toneladang ginto ang mga Marcos",Author not found,2022-09-29,FALSE
FACT CHECK: Wala pang revised K-12 curriculum; hindi ipapalit sa senior high ang military service,Author not found,2023-01-13,FALSE
FALSE: Kinumpirma ni Duterte na makukulong nang 10 taon si Hontiveros,Author not found,2022-03-08,FALSE
FACT CHECK: ER Ejercito No Longer Laguna's Governor Since 2014,OneNews. PH,2022-03-07,MISLEADING
FACT CHECK: No arrest order vs China over coral reef damage,Author not found,2024-04-05,FALSE
FACT CHECK: SSS has no ongoing scholarship program,Author not found,2024-03-01,FALSE
FALSE: Minimum wage set to P820 starting July,Author not found,2022-06-03,FALSE
FALSE: Sinabi ni Robredo na dapat mangyari sa Pilipinas ang nangyari sa Ukraine,Author not found,2022-03-01,FALSE
FACT CHECK: No US Coast Guard ship deployed vs China in West PH Sea,Author not found,2023-12-20,FALSE
"FACT CHECK: Speech of Imee Marcos about agrarian reform, not her father's last will",Author not found,2023-01-09,FALSE
FALSE: Lumago ang ekonomiya matapos manalo si Marcos Jr. sa pagkapangulo,Author not found,2022-05-20,FALSE
FACT CHECK: Nostradamus did not predict Marcos presidency,Author not found,2023-02-18,FALSE
FACT CHECK: Marcos has not ordered abolition of PCGG,Author not found,2023-03-08,FALSE
"FACT CHECK: Analysis of COVID-19 vaccine-related injuries, deaths incorrect",Author not found,2023-04-17,FALSE
FACT CHECK: US dollar remains global reserve currency,Author not found,2023-04-12,FALSE
FALSE: Glufarelin milk treats diabetes by completely controlling blood sugar levels,Author not found,2022-07-13,FALSE
"FALSE: May planong dayain ang 2022 eleksiyon, ayon sa PPCRV at Namfrel",Author not found,2022-03-23,FALSE
"In meeting with WB, Marcos did not withdraw interest from gold reserve deposits",Author not found,2022-09-28,FALSE
Earthquake video was not taken during the Papua New Guinea quake,Author not found,2022-09-22,FALSE
FACT CHECK: No online link for unemployment financial aid â DSWD,Author not found,2023-06-29,FALSE
FACT CHECK: Marcos did make P20/kilo rice promise,Author not found,2023-09-04,FALSE
May mga naunang panukala para sa sovereign wealth fund ng Pilipinas,Author not found,2022-12-08,FALSE
FACT CHECK: AFP denies withdrawing support for Marcos government,Author not found,2024-01-08,FALSE
FACT CHECK: No 'Marcos wealth' to be reinvested in Maharlika fund,Author not found,2023-06-16,FALSE
FALSE: Nagbayad si Robredo ng P800M para sa suporta ni Reporma head Alvarez,Author not found,2022-03-30,FALSE
SM Mall of Asia was not formerly owned by the government,Author not found,2022-10-25,FALSE
FACT CHECK: Arroyo did not say the K to 12 program will be abolished,Author not found,2023-05-10,FALSE
FALSE: Video of large crocodile caught in Antipolo,Author not found,2022-06-27,FALSE
FACT CHECK: No Italian warship sent to West Philippine Sea,Author not found,2023-07-13,FALSE
FACT CHECK: East Avenue Medical Center in Quezon City is not under lockdown,Author not found,2023-10-07,FALSE
FACT CHECK: Link for 'PNP Non-Uniformed Personnel' application is fake,Author not found,2023-12-24,FALSE
FACT CHECK: Earthquakes are not caused by radio waves,Author not found,2023-02-11,FALSE
FALSE: Itataas nang 29% ang pensiyon ng mga miyembro ng AFP at PNP sa Abril 2022,Author not found,2022-03-09,FALSE
FALSE: Kinulayan ng pink ang Masjid Dimaukom para kay Robredo,Author not found,2022-03-08,FALSE
"FACT CHECK: BSP won't replace Aquinos' faces with Santiago, Marcos in P500 bill",Author not found,2023-01-23,FALSE
FALSE: New Clark City stadium designed by Japanese and Chinese engineers,Author not found,2022-03-30,FALSE
"FACT CHECK: Russia's membership in the G8 was suspended in 2014, not 2004",Author not found,2023-01-11,FALSE
FACT CHECK: No 'allowance program' offered by DepEd,Author not found,2024-03-27,FALSE
FACT CHECK: Tulfo not suspended from Senate,Author not found,2024-02-26,FALSE
FACT CHECK: Former First Lady Imelda Marcos is alive,Author not found,2023-04-01,FALSE
FACT CHECK: No $2-million bounty for Quiboloy's arrest,Author not found,2024-05-17,FALSE
Hindi si Haring Norodom Sihamoni ng Cambodia ang nasa isang video ng ASEAN Summit,Author not found,2022-11-12,FALSE
"FALSE: Kailangan ng face shield, vaccination card, at RT-PCR result para makaboto",Author not found,2022-05-03,FALSE
"FACT CHECK: Ex-BSP gov Medalla, not Diokno, is highest paid official in 2022",Author not found,2023-08-14,FALSE
MISSING CONTEXT: Cory Aquino stopped FTI's operations after 1986 EDSA revolution,Author not found,2021-09-30,MISSING CONTEXT
FACT CHECK: PH presidents even before Marcos gave Filipino athletes cash awards,Author not found,2023-08-15,FALSE
FACT CHECK: Mati City's famous tourist site 'Sleeping Dinosaur' isn't an island,Author not found,2023-05-06,FALSE
Robredo did not mistake nuclear power source for nuclear bombs,Author not found,2022-08-17,FALSE
FACT CHECK: Pandemic treaty won't remove sovereign powers of signatory countries,Author not found,2022-12-23,FALSE
WHO Director-General is vaccinated against COVID-19,Author not found,2022-08-15,FALSE
FACT CHECK: No Marcos declaration of war vs China over West PH Sea incidents,Author not found,2023-12-19,FALSE
FACT CHECK: Marcos didn't use family wealth for gov't activities,Author not found,2023-01-28,FALSE
Loida Lewis did not influence Harvard to pick Robredo as Hauser Leader,Author not found,2022-09-28,FALSE
FACT CHECK: Post shows incorrect 'NSO' figures on gov't spending of 3 ex-presidents,Author not found,2023-06-16,FALSE
FACT CHECK: No nationwide free housing program for all Filipinos,Author not found,2024-02-27,FALSE
FACT CHECK: No prediction of three volcanic eruptions in Leyte on July 1,Author not found,2023-06-29,FALSE
FALSE: Sinabi ni Judy Taguiwalo na may dayaan sa eleksiyon,Author not found,2022-05-19,FALSE
FACT CHECK: Trinidad and Tobago Coast Guard owns ship allegedly bought by PH Navy,Author not found,2024-04-26,FALSE
FACT CHECK: No new super typhoon to make 'sure landfall' in PH up until this week,Author not found,2023-11-07,FALSE
FACT CHECK: Drilon wasn't asleep in 2020 CNN Philippines interview,Author not found,2023-06-26,FALSE
FACT CHECK: No proof Iran is currently producing nuclear weapons,Author not found,2023-10-23,FALSE
FACT CHECK: Attack on China-made ship is part of 2024 Balikatan drills,Author not found,2024-05-13,MISSING CONTEXT
"FACT CHECK: No order from Marcos, Tulfo to close NAIA",Author not found,2023-09-12,FALSE
FALSE: Kita sa video na sinusuportahan ni Venus Raj si Marcos Jr. sa 2022,Author not found,2022-01-29,FALSE
FALSE: Marcos Jr. submitted correct receipt for tax deficiencies payment,Author not found,2022-02-04,FALSE
"NATO did not send 10,000 troops to Ukraine",Author not found,2022-08-29,FALSE
ALTERED: Sinupalpal ni Xiao Chua si Cheryl Cosim sa isang interbiyu,Author not found,2022-04-18,ALTERED
FACT CHECK: Kris Aquino is alive,Author not found,2024-01-11,FALSE
FACT CHECK: PH footwear brand Islander is not shutting down,Author not found,2023-12-27,FALSE
FALSE: Purtier and Purtier 6th edition food supplements repair cells,Author not found,2022-02-09,FALSE
MISSING CONTEXT: May nakasampang kaso laban kay Robredo,Author not found,2022-01-25,MISSING CONTEXT
"FACT CHECK: PH, US did not attack Chinese warships in West PH Sea",Author not found,2024-01-10,FALSE
"FACT CHECK: Collision shown in video not between China, PH ships",Author not found,2023-12-22,FALSE
"FALSE: Dahil binubuwisan, hindi nakaw ang yaman ng mga Marcos",Author not found,2022-03-24,FALSE
FACT CHECK:Â  No prediction of imminent volcanic eruption in Bukidnon,Author not found,2023-06-17,FALSE
FALSE: Si Sara Duterte ang kauna-unahang bise presidente mula sa Mindanao,Author not found,2022-06-28,FALSE
FALSE: Wala pang MILF noong administrasyon ni Ferdinand Marcos,Author not found,2022-03-15,FALSE
FACT CHECK: Osteoarthritis 'cure' not promoted by health TV show,Author not found,2024-06-17,FALSE
FACT CHECK: PH Coast Guard recruitment for 2024 not yet open,Author not found,2024-01-07,FALSE
"Marcos trips to US, Singapore, Indonesia not sign of PH helping governments pay their debts",Author not found,2022-09-30,FALSE
FALSE: BIR recognizes Ana Maria Rafael as legitimate Beneco general manager,Author not found,2022-03-03,FALSE
FACT CHECK: Online link for 4Ps registration is fake,Author not found,2023-09-26,FALSE
FACT CHECK: Doc Willie Ong's Statement That Potassium Iodide Can Protect Filipinos From Nuclear Radiation In Case Of War Needs Context,Marc Jayson Cayabyab,2022-03-14,MISSING CONTEXT
"FACT CHECK: Thousands of US, PH soldiers did not drive away Chinese boats in West Philippine Sea",Author not found,2023-04-15,FALSE
FACT CHECK: King Charles III not first king to be hailed 'Defender of the Faith',Author not found,2023-05-16,FALSE
FALSE: Nagpahayag ng suporta si Jacinda Ardern kay Marcos Jr.,Author not found,2022-02-05,FALSE
FACT CHECK: Ex-president Duterte not appointed House speaker,Author not found,2024-01-11,FALSE
"Video of a ship docked in port taken during USS Kearsarge's visit to Poland, not PH",Author not found,2022-11-25,FALSE
FACT CHECK: No technology yet to predict solar storms with pinpoint accuracy,Author not found,2023-11-25,FALSE
"FACT CHECK: CPP founder Joma Sison is already dead, contrary to claims",Author not found,2023-11-17,FALSE
"Homicide with rape punishable by reclusion perpetua, not death penalty",Author not found,2022-08-22,FALSE
FACT CHECK: Jessica Soho's weight loss pill 'report' is AI-manipulated,Author not found,2024-03-04,FALSE
FACT CHECK: No Marcos order expelling Arroyo from Congress,Author not found,2023-11-16,FALSE
FALSE: Bilang ng mga bumoto kay Marcos Jr. sa Saudi Arabia,Author not found,2022-04-19,FALSE
FACT CHECK: Human body cannot emit enough radiation to cause death,Author not found,2023-03-13,FALSE
Angat Buhay Foundation did not use Paeng cash donations to buy Taylor Swift tickets,Author not found,2022-11-08,FALSE
FALSE: Marcos family owns a 'million tons of gold',Author not found,2019-02-19,FALSE
FALSE: Iimbestigahan ng Kongreso ang kasunduan ng ABS-CBN at ng Zoe Broadcasting,Author not found,2022-06-25,FALSE
FACT CHECK: No Japanese ship sent to West Philippine Sea,Author not found,2023-07-08,FALSE
"FACT CHECK: Video shows Indian navy ship in New Zealand, not in PH",Author not found,2023-12-20,FALSE
FACT CHECK: Concert photo misrepresented as Duterte prayer rally crowd in Cebu,Author not found,2024-03-08,FALSE
FACT CHECK: No UK warship deployed to West Philippine Sea,Author not found,2023-09-11,FALSE
FACT CHECK: Senate Bill 1869 won't remove Filipinos' rights to their health,Author not found,2023-06-13,FALSE
Háº¡ An ÄÆ°á»ng' does not cure diabetes,Author not found,2022-08-26,FALSE
FACT CHECK: Marcos did not order Pimentel to resign,Author not found,2023-02-13,FALSE
FACT CHECK: Hindi iniutos ni Raffy Tulfo na ibasura ang reklamo laban kay Bantag,Author not found,2023-01-12,FALSE
FALSE: Suportado nina Piolo Pascual at JC de Vera ang Uniteam,Author not found,2022-04-13,FALSE
FACT CHECK: Padilla not 'kicked out' of Senate,Author not found,2023-09-22,FALSE
"FACT CHECK: Glufarelin not endorsed by PGH, US doctor as diabetes cure",Author not found,2023-05-12,FALSE
FACT CHECK: Ayungin Shoal not being turned into a military island,Author not found,2023-12-22,FALSE
"FACT CHECK: Video shows 2021 US ship shock trial, not missile blast from China",Author not found,2023-09-27,FALSE
Super Typhoon Nanmadol is not returning to the Philippines,Author not found,2022-09-19,FALSE
FALSE: Ang mga dilawan ang madalas magpakalat ng disimpormasyon,Author not found,2022-06-28,FALSE
Mecaricin does not treat throat problems,Author not found,2022-09-20,FALSE
FACT CHECK: No Japan-China firing incident in South China Sea,Author not found,2023-09-13,FALSE
FALSE: Crystalix restores eyesight,Author not found,2022-07-13,FALSE
FALSE: Napasabak sa 'mukbang' si Robredo sa Bukidnon,Author not found,2022-03-16,FALSE
"FALSE: Sabi ni Robredo, sasakyan para sa lahat ang solusyon sa trapik",Author not found,2022-03-03,FALSE
ALTERED: Kinanta ni Ely Buendia ang 'Lutang' sa grand rally ni Robredo sa Iloilo,Author not found,2022-02-28,ALTERED
FACT CHECK: Australia not giving decommissioned ship to PH,Author not found,2024-05-30,FALSE
FALSE: Nabakunahan laban sa COVID-19 hindi puwedeng mag-donate ng dugo,Author not found,2022-02-01,FALSE
FACT CHECK: 2024 Balikatan not aimed at expelling Chinese ships from South China Sea,Author not found,2024-05-01,FALSE
FACT CHECK: Pacquiao Did Not Withdraw His Candidacy For President,Luis Agus,2022-03-18,MISLEADING
FACT CHECK:Â  Marcos did not issue an order for Karen Davila to leave the country,Author not found,2023-06-08,FALSE
MISSING CONTEXT: Lemon coffee helps in weight loss,Author not found,2022-07-04,MISSING CONTEXT
FACT-CHECK: New PH-US defense guidelines reaffirm provisions of 1951 Mutual Defense Treaty,Author not found,2023-05-18,FALSE
FACT CHECK: UK not donating HMS Prince of Wales to PH,Author not found,2024-04-25,FALSE
FACT CHECK: Mauling of senior citizen reported by Tacloban Today never happened â police,Author not found,2023-12-26,FALSE
FACT CHECK: Janno Gibbs not involved in death of father Ronaldo Valdez,Author not found,2023-12-24,FALSE
FACT CHECK: DOLE-NLRC has no scholarship program,Author not found,2023-12-20,FALSE
FACT CHECK: DPWH projects not funded by Marcos gold account's earned interest,Author not found,2023-03-16,FALSE
Goutto effervescent tablet does not treat gout,Author not found,2022-09-12,FALSE
FACT CHECK: Hindi kinumpirma ni Sara Duterte na bubuwagin ang K-12,Author not found,2023-01-17,FALSE
LGU ang mangangasiwa sa pagtukoy ng mga benepisyaryo ng pambansang pabahay,Author not found,2022-10-26,FALSE
FACT CHECK: Air defense system from Israel already delivered to the Philippines,Author not found,2023-10-07,FALSE
FALSE: Media did not report on collapsed footbridge in Zamboanga City,Author not found,2021-07-02,FALSE
FACT CHECK: Video doesn't show 'USS Ronald Reagan' in Mindanao,Author not found,2023-06-28,FALSE
FACT CHECK: Video shows altered 2021 photo of Chinese ship in Indonesia,Author not found,2023-09-29,FALSE
FACT CHECK: No law passed abolishing K-12 program,Author not found,2023-02-22,FALSE
FACT CHECK: No schedule yet for the release of SSS pensioners' 13th-month pay,Author not found,2023-11-13,FALSE
"FACT CHECK: Si Remulla pa rin ang DOJ secretary, hindi si Roque",Author not found,2022-12-23,FALSE
Cagan Nano does not cure hepatitis,Author not found,2022-09-07,FALSE
Hindi sa blogging site magpapasa ng aplikasyon para sa DOST scholarship,Author not found,2022-11-01,FALSE
FACT CHECK: Doc Willie Ong video promoting varicose veins cream is fake,Author not found,2024-02-29,FALSE
"FACT CHECK: P10,000 teaching allowance bill not yet passed into law",Author not found,2023-02-09,FALSE
FACT CHECK: Mayon Volcano alert status has not been raised to Level 4,Author not found,2023-06-17,FALSE
PH sovereign fund bill filed in 2016 specified a management structure,Author not found,2022-12-08,FALSE
FACT CHECK: Ferdinand E. Marcos' 'Wonder Boy letter' has dubious details,Author not found,2023-11-07,FALSE
Mainstream media reported the Saudi foreign minister's courtesy call on Marcos,Author not found,2022-10-06,FALSE
FACT CHECK: No retaliation vs China in South China Sea joint drills,Author not found,2023-09-06,FALSE
Mainstream media covers the Pambansang Pabahay program,Author not found,2022-11-30,FALSE
FACT CHECK: Doc Liza Ong doesn't endorse unregistered anti-itch cream,Author not found,2024-02-13,FALSE
FACT CHECK: Power Mac Center does not sell GT20 Ultra smartwatches,Author not found,2023-10-13,FALSE
FACT CHECK: Noynoy's choice to use 'Simeon' as middle name unrelated to Ninoy's death,Author not found,2023-02-21,FALSE
FACT CHECK: Roque not only Filipino accredited as ICC counsel,Author not found,2024-01-08,FALSE
FALSE: Sakay ng yate si Robredo bago lumipat ng bangka papuntang Basilan,Author not found,2022-03-23,FALSE
MISSING CONTEXT: Magtatayo ng Marcos Foundation si Bongbong dahil sa habilin ng ama,Author not found,2022-05-31,MISSING CONTEXT
Various media reported on groundbreaking ceremony of QC housing project,Author not found,2022-10-28,FALSE
FACT CHECK: No senator identified as behind alleged leak of executive session information,Author not found,2023-11-17,FALSE
FACT CHECK: 'Di totoong bagong adviser ni Marcos si Duterte,Author not found,2023-02-07,FALSE
Mainstream media reported Marcos' meeting with World Bank,Author not found,2022-09-27,FALSE
FACT CHECK: Doc Willie Ong not endorsing unregistered gout ointment,Author not found,2024-02-07,FALSE
FACT CHECK: Ex-president Aquino is not alive and hiding in the US,Author not found,2023-05-23,FALSE
FALSE: Inilampaso ni Robin Padilla ang mga news anchor ng GMA sa interbiyu,Author not found,2022-05-19,FALSE
FACT CHECK: Hindi pa rin malaya si De Lima,Author not found,2023-01-30,FALSE
FACT CHECK: No such thing as Marcos gold account in Australia,Author not found,2023-09-13,FALSE
FACT CHECK: Walang banggit ng Pilipinas sa bibliya,Author not found,2023-08-22,FALSE
FACT CHECK: Envy Apple Cider Vinegar Gummies not endorsed by Doc Willie Ong,Author not found,2024-04-11,FALSE
FACT CHECK: 'Di sinabi sa education report 2023 na tutuldukan na ang K-12 program,Author not found,2023-02-03,FALSE
FALSE: Walang scam sa coco levy trust fund noong panahon ni Marcos,Author not found,2022-03-25,FALSE
FALSE: Kinausap ng mga dilawan si John Oliver para talakayin niya ang eleksiyon ng Filipinas,Author not found,2022-05-27,FALSE
FACT CHECK: PH not under martial law after China water cannon incident,Author not found,2023-08-17,FALSE
FACT CHECK: Surigao del Sur Governor Ayec Pimentel is alive,Author not found,2024-04-02,FALSE
FACT CHECK: Santo NiÃ±o de CebÃº not an image of Mesopotamian god Tammuz,Author not found,2023-03-20,FALSE
FACT CHECK: Kailangan ng panibagong batas upang mabuwag ang K-12,Author not found,2023-01-16,FALSE
MISSING CONTEXT: Mayroong unliquidated transactions ang Angat Buhay program,Author not found,2022-05-19,MISSING CONTEXT
FACT CHECK: No prediction of two earthquakes to hit Bohol,Author not found,2023-11-06,FALSE
"FACT CHECK: Photos, videos of Kanlaon Volcano spewing fountain of lava are fake",Author not found,2024-06-06,FALSE
"FALSE: 500,000 ang dumalo sa Marcos-Duterte rally sa Las Pinas at sa caravan mula Muntinlupa",Author not found,2022-03-15,FALSE
"FACT CHECK: No current disbarment case at SC vs De Lima, Diokno",Author not found,2023-07-06,FALSE
FACT CHECK: Gmail is not shutting down,Author not found,2024-02-28,FALSE
"FACT CHECK: Video shows a Japanese F-2 fighter plane, not a Chinese jet",Author not found,2023-05-26,FALSE
FACT CHECK: No active fault line along Cagayan de Oro,Author not found,2023-01-07,FALSE
FALSE: Dok Apo Healing Wonder Drops cures glaucoma,Author not found,2022-07-20,FALSE
"FACT CHECK: Video report by TV anchors on 'free' necklace is fake, AI manipulated",Author not found,2024-01-10,FALSE
